AphiaID;url;scientificname;authority;status;unacceptreason;taxonRankID;rank;valid_AphiaID;valid_name;valid_authority;parentNameUsageID;kingdom;phylum;class;order;family;genus;citation;lsid;isMarine;isBrackish;isFreshwater;isTerrestrial;isExtinct;match_type;modified
329541;https://marinespecies.org/aphia.php?p=taxdetails&id=329541;Nephtys chemulpoensis;Jung & Hong, 1997;accepted;NA;220;Species;329541;Nephtys chemulpoensis;Jung & Hong, 1997;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys chemulpoensis Jung & Hong, 1997. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329541 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329541;1;0;0;0;0;exact;2008-03-26T11:36:43Z
130356;https://marinespecies.org/aphia.php?p=taxdetails&id=130356;Nephtys ciliata;(Müller, 1788);accepted;NA;220;Species;130356;Nephtys ciliata;(Müller, 1788);129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys ciliata (Müller, 1788). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130356 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130356;1;0;0;0;0;exact;2012-10-27T07:33:42Z
130357;https://marinespecies.org/aphia.php?p=taxdetails&id=130357;Nephtys cirrosa;Ehlers, 1868;accepted;NA;220;Species;130357;Nephtys cirrosa;Ehlers, 1868;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys cirrosa Ehlers, 1868. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130357 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130357;1;0;0;0;0;exact;2015-05-19T08:44:45Z
329542;https://marinespecies.org/aphia.php?p=taxdetails&id=329542;Nephtys cryptomma;Harper, 1986;accepted;NA;220;Species;329542;Nephtys cryptomma;Harper, 1986;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys cryptomma Harper, 1986. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329542 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329542;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329543;https://marinespecies.org/aphia.php?p=taxdetails&id=329543;Nephtys cuvieri;Quatrefages, 1866;accepted;NA;220;Species;329543;Nephtys cuvieri;Quatrefages, 1866;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys cuvieri Quatrefages, 1866. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329543 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329543;1;0;0;0;0;exact;2008-03-26T11:36:43Z
157500;https://marinespecies.org/aphia.php?p=taxdetails&id=157500;Nephtys discors;Ehlers, 1868;accepted;NA;220;Species;157500;Nephtys discors;Ehlers, 1868;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys discors Ehlers, 1868. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=157500 on 2024-10-23;urn:lsid:marinespecies.org:taxname:157500;1;0;0;0;0;exact;2008-03-26T11:36:43Z
337194;https://marinespecies.org/aphia.php?p=taxdetails&id=337194;Nephtys dussumieri;Quatrefages, 1866;accepted;NA;220;Species;337194;Nephtys dussumieri;Quatrefages, 1866;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys dussumieri Quatrefages, 1866. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=337194 on 2024-10-23;urn:lsid:marinespecies.org:taxname:337194;1;0;0;0;0;exact;2010-12-19T04:09:00Z
334139;https://marinespecies.org/aphia.php?p=taxdetails&id=334139;Nephtys ectopa;Chamberlin, 1919;accepted;NA;220;Species;334139;Nephtys ectopa;Chamberlin, 1919;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys ectopa Chamberlin, 1919. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334139 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334139;1;0;0;0;0;exact;2008-03-26T11:36:43Z
173701;https://marinespecies.org/aphia.php?p=taxdetails&id=173701;Nephtys ferruginea;Hartman, 1940;accepted;NA;220;Species;173701;Nephtys ferruginea;Hartman, 1940;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys ferruginea Hartman, 1940. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=173701 on 2024-10-23;urn:lsid:marinespecies.org:taxname:173701;1;0;0;0;0;exact;2008-03-26T11:36:43Z
334140;https://marinespecies.org/aphia.php?p=taxdetails&id=334140;Nephtys fluviatilis;Monro, 1937;accepted;NA;220;Species;334140;Nephtys fluviatilis;Monro, 1937;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys fluviatilis Monro, 1937. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334140 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334140;1;0;1;0;0;exact;2008-03-26T11:36:43Z
329545;https://marinespecies.org/aphia.php?p=taxdetails&id=329545;Nephtys furcifera;Hartmann-Schröder, 1959;accepted;NA;220;Species;329545;Nephtys furcifera;Hartmann-Schröder, 1959;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys furcifera Hartmann-Schröder, 1959. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329545 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329545;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329546;https://marinespecies.org/aphia.php?p=taxdetails&id=329546;Nephtys glabra;Hartman, 1950;accepted;NA;220;Species;329546;Nephtys glabra;Hartman, 1950;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys glabra Hartman, 1950. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329546 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329546;1;0;0;0;0;exact;2008-03-26T11:36:43Z
757997;https://marinespecies.org/aphia.php?p=taxdetails&id=757997;Nephtys glossophylla;Schmarda, 1861;accepted;NA;220;Species;757997;Nephtys glossophylla;Schmarda, 1861;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys glossophylla Schmarda, 1861. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=757997 on 2024-10-23;urn:lsid:marinespecies.org:taxname:757997;1;NA;NA;NA;NA;exact;2014-03-13T01:37:02Z
334141;https://marinespecies.org/aphia.php?p=taxdetails&id=334141;Nephtys gravieri;Augener, 1913;accepted;NA;220;Species;334141;Nephtys gravieri;Augener, 1913;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys gravieri Augener, 1913. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334141 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334141;1;0;0;0;0;exact;2008-03-26T11:36:43Z
130359;https://marinespecies.org/aphia.php?p=taxdetails&id=130359;Nephtys hombergii;Savigny in Lamarck, 1818;accepted;NA;220;Species;130359;Nephtys hombergii;Savigny in Lamarck, 1818;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys hombergii Savigny in Lamarck, 1818. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130359 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130359;1;0;0;0;0;exact;2008-07-16T08:06:51Z
334142;https://marinespecies.org/aphia.php?p=taxdetails&id=334142;Nephtys hudsonica;Chamberlin, 1920;accepted;NA;220;Species;334142;Nephtys hudsonica;Chamberlin, 1920;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys hudsonica Chamberlin, 1920. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334142 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334142;1;0;0;0;0;exact;2008-03-26T11:36:43Z
130360;https://marinespecies.org/aphia.php?p=taxdetails&id=130360;Nephtys hystricis;McIntosh, 1900;accepted;NA;220;Species;130360;Nephtys hystricis;McIntosh, 1900;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys hystricis McIntosh, 1900. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130360 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130360;1;0;0;0;0;exact;2008-03-26T11:36:43Z
334143;https://marinespecies.org/aphia.php?p=taxdetails&id=334143;Nephtys imbricata;Grube, 1857;accepted;NA;220;Species;334143;Nephtys imbricata;Grube, 1857;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys imbricata Grube, 1857. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334143 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334143;1;0;0;0;0;exact;2008-03-26T11:36:43Z
334144;https://marinespecies.org/aphia.php?p=taxdetails&id=334144;Nephtys impressa;Baird, 1871;accepted;NA;220;Species;334144;Nephtys impressa;Baird, 1871;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys impressa Baird, 1871. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334144 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334144;1;0;0;0;0;exact;2021-05-03T22:50:27Z
130362;https://marinespecies.org/aphia.php?p=taxdetails&id=130362;Nephtys incisa;Malmgren, 1865;accepted;NA;220;Species;130362;Nephtys incisa;Malmgren, 1865;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys incisa Malmgren, 1865. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130362 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130362;1;0;0;0;0;exact;2023-03-30T09:30:32Z
594747;https://marinespecies.org/aphia.php?p=taxdetails&id=594747;Nephtys inornata;Rainer & Hutchings, 1977;accepted;NA;220;Species;594747;Nephtys inornata;Rainer & Hutchings, 1977;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys inornata Rainer & Hutchings, 1977. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=594747 on 2024-10-23;urn:lsid:marinespecies.org:taxname:594747;1;NA;NA;NA;0;exact;2012-01-23T09:20:26Z
130363;https://marinespecies.org/aphia.php?p=taxdetails&id=130363;Nephtys kersivalensis;McIntosh, 1908;accepted;NA;220;Species;130363;Nephtys kersivalensis;McIntosh, 1908;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys kersivalensis McIntosh, 1908. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130363 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130363;1;0;0;0;0;exact;2021-10-31T22:04:43Z
594751;https://marinespecies.org/aphia.php?p=taxdetails&id=594751;Nephtys longipes;Stimpson, 1856;accepted;NA;220;Species;594751;Nephtys longipes;Stimpson, 1856;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys longipes Stimpson, 1856. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=594751 on 2024-10-23;urn:lsid:marinespecies.org:taxname:594751;1;NA;NA;NA;0;exact;2012-01-23T09:20:26Z
130364;https://marinespecies.org/aphia.php?p=taxdetails&id=130364;Nephtys longosetosa;Örsted, 1842;accepted;NA;220;Species;130364;Nephtys longosetosa;Örsted, 1842;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys longosetosa Örsted, 1842. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130364 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130364;1;0;0;0;0;exact;2008-03-26T11:36:43Z
334146;https://marinespecies.org/aphia.php?p=taxdetails&id=334146;Nephtys magellanica;Augener, 1912;accepted;NA;220;Species;334146;Nephtys magellanica;Augener, 1912;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys magellanica Augener, 1912. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334146 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334146;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329548;https://marinespecies.org/aphia.php?p=taxdetails&id=329548;Nephtys mesobranchia;Rainer & Hutchings, 1977;accepted;NA;220;Species;329548;Nephtys mesobranchia;Rainer & Hutchings, 1977;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys mesobranchia Rainer & Hutchings, 1977. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329548 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329548;1;0;0;0;0;exact;2008-03-26T11:36:43Z
1296163;https://marinespecies.org/aphia.php?p=taxdetails&id=1296163;Nephtys monilibranchiata;Rozbaczylo & Castilla, 1974;accepted;NA;220;Species;1296163;Nephtys monilibranchiata;Rozbaczylo & Castilla, 1974;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys monilibranchiata Rozbaczylo & Castilla, 1974. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=1296163 on 2024-10-23;urn:lsid:marinespecies.org:taxname:1296163;1;0;0;0;0;exact;2018-09-06T22:14:27Z
329550;https://marinespecies.org/aphia.php?p=taxdetails&id=329550;Nephtys monroi;Hartman, 1950;accepted;NA;220;Species;329550;Nephtys monroi;Hartman, 1950;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys monroi Hartman, 1950. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329550 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329550;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329551;https://marinespecies.org/aphia.php?p=taxdetails&id=329551;Nephtys multicirrata;Hartmann-Schröder, 1960;accepted;NA;220;Species;329551;Nephtys multicirrata;Hartmann-Schröder, 1960;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys multicirrata Hartmann-Schröder, 1960. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329551 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329551;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329552;https://marinespecies.org/aphia.php?p=taxdetails&id=329552;Nephtys neopolybranchia;Imajima & Takeda, 1987;accepted;NA;220;Species;329552;Nephtys neopolybranchia;Imajima & Takeda, 1987;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys neopolybranchia Imajima & Takeda, 1987. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329552 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329552;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329553;https://marinespecies.org/aphia.php?p=taxdetails&id=329553;Nephtys oculata;Hartmann-Schröder, 1959;accepted;NA;220;Species;329553;Nephtys oculata;Hartmann-Schröder, 1959;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys oculata Hartmann-Schröder, 1959. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329553 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329553;1;1;0;0;0;exact;2012-01-19T20:45:18Z
334149;https://marinespecies.org/aphia.php?p=taxdetails&id=334149;Nephtys panamensis;Monro, 1928;accepted;NA;220;Species;334149;Nephtys panamensis;Monro, 1928;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys panamensis Monro, 1928. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334149 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334149;1;0;0;0;0;exact;2020-04-18T08:24:24Z
130365;https://marinespecies.org/aphia.php?p=taxdetails&id=130365;Nephtys paradoxa;Malm, 1874;accepted;NA;220;Species;130365;Nephtys paradoxa;Malm, 1874;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys paradoxa Malm, 1874. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130365 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130365;1;0;0;0;0;exact;2008-03-26T11:36:43Z
130352;https://marinespecies.org/aphia.php?p=taxdetails&id=130352;Nephtys pente;Rainer, 1984;accepted;NA;220;Species;130352;Nephtys pente;Rainer, 1984;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys pente Rainer, 1984. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=130352 on 2024-10-23;urn:lsid:marinespecies.org:taxname:130352;1;0;0;0;0;exact;2008-03-26T11:36:43Z
329556;https://marinespecies.org/aphia.php?p=taxdetails&id=329556;Nephtys phasuki;Nateewathana & Hylleberg, 1986;accepted;NA;220;Species;329556;Nephtys phasuki;Nateewathana & Hylleberg, 1986;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys phasuki Nateewathana & Hylleberg, 1986. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=329556 on 2024-10-23;urn:lsid:marinespecies.org:taxname:329556;1;0;0;0;0;exact;2008-03-26T11:36:43Z
334150;https://marinespecies.org/aphia.php?p=taxdetails&id=334150;Nephtys phyllocirra;Ehlers, 1887;accepted;NA;220;Species;334150;Nephtys phyllocirra;Ehlers, 1887;129370;Animalia;Annelida;Polychaeta;Phyllodocida;Nephtyidae;Nephtys;Read, G., Fauchald, K. (Ed.) (2024). World Polychaeta Database. Nephtys phyllocirra Ehlers, 1887. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=334150 on 2024-10-23;urn:lsid:marinespecies.org:taxname:334150;1;0;0;0;0;exact;2008-03-26T11:36:43Z
