"","X","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt","MSTD.LS.QN","NISfnd","orgF","yer","orgFnd","orgFnd2","ssnno","yer_ssn","yer_ssn2","lok_pos_lat","lok_pos_lon","MST.nummer","Dato_inds"
"67","67","qpcr0653","qpcr0653.26",99000049,"1200",55.25,15.983333,"plt02","Crassostrea gigas","May","MST0223",NA,"Unknown","Magallana","gigas","2018","spri","MST0223_2018-05-29","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0223_2018-05-29_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.25,15.983333,"MST0223_2018-05-29","2018-05-29"
"68","68","qpcr0653","qpcr0653.27",94300001,NA,55.67411,10.09041,"plt02","Crassostrea gigas","May","MST0229",NA,"Unknown","Magallana","gigas","2018","spri","MST0229_2018-05-16","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0229_2018-05-16_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.67411,10.09041,"MST0229_2018-05-16","2018-05-16"
"69","69","qpcr0653","qpcr0653.28",93210013,"1500",55.8675,11.787833,"plt02","Crassostrea gigas","Apr","MST0284",NA,"Unknown","Magallana","gigas","2018","spri","MST0284_2018-04-03","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0284_2018-04-03_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.8675,11.787833,"MST0284_2018-04-03","2018-04-03"
"70","70","qpcr0653","qpcr0653.29",91500007,"1500",55.33885,8.349417,"plt02","Crassostrea gigas","May","MST0286",NA,"Unknown","Magallana","gigas","2018","spri","MST0286_2018-05-15","0","2","0","1","'2/1/0/0'","Crassostrea gigas.qpcr0653..","MST0286_2018-05-15_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.33885,8.349417,"MST0286_2018-05-15","2018-05-15"
"72","72","qpcr0653","qpcr0653.30",94300001,"1600",56.131667,11.156667,"plt02","Crassostrea gigas","Sep","MST0218",NA,"Unknown","Magallana","gigas","2018","fall","MST0218_2018-09-19","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0218_2018-09-19_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.131667,11.156667,"MST0218_2018-09-19","2018-09-19"
"73","73","qpcr0653","qpcr0653.31",94230001,"1100",55.478275,10.51792,"plt02","Crassostrea gigas","Sep","MST0237",NA,"Unknown","Magallana","gigas","2018","fall","MST0237_2018-09-10","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0237_2018-09-10_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.478275,10.51792,"MST0237_2018-09-10","2018-09-10"
"74","74","qpcr0653","qpcr0653.32",94400007,"1600",56.154495,10.319002,"plt02","Crassostrea gigas","Sep","MST0211",NA,"Unknown","Magallana","gigas","2018","fall","MST0211_2018-09-25","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0211_2018-09-25_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.154495,10.319002,"MST0211_2018-09-25","2018-09-25"
"80","80","qpcr0653","qpcr0653.9",97200002,"1300",55.865833,12.749167,"plt02","Crassostrea gigas","Aug","MST0221",NA,"Unknown","Magallana","gigas","2018","fall","MST0221_2018-08-29","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0653..","MST0221_2018-08-29_Crassostrea gigas_qpcr0653","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.865833,12.749167,"MST0221_2018-08-29","2018-08-29"
"82","82","qpcr0654","qpcr0654.10",93000005,"1500",56.856667,10.791667,"plt03","Crassostrea gigas","Sep","MST0197",NA,"Unknown","Magallana","gigas","2018","fall","MST0197_2018-09-03","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0197_2018-09-03_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.856667,10.791667,"MST0197_2018-09-03","2018-09-03"
"83","83","qpcr0654","qpcr0654.11",99210007,"1100",54.740283,12.099767,"plt03","Crassostrea gigas","Sep","MST0109",NA,"Unknown","Magallana","gigas","2018","fall","MST0109_2018-09-25","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0109_2018-09-25_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.740283,12.099767,"MST0109_2018-09-25","2018-09-25"
"84","84","qpcr0654","qpcr0654.12",99000049,"1500",55.25,15.983333,"plt03","Crassostrea gigas","Sep","MST0242",NA,"Unknown","Magallana","gigas","2018","fall","MST0242_2018-09-18","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0242_2018-09-18_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.25,15.983333,"MST0242_2018-09-18","2018-09-18"
"85","85","qpcr0654","qpcr0654.13",93610032,"1500",56.662733,9.974033,"plt03","Crassostrea gigas","Sep","MST0194",NA,"Unknown","Magallana","gigas","2018","fall","MST0194_2018-09-04","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0194_2018-09-04_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.662733,9.974033,"MST0194_2018-09-04","2018-09-04"
"86","86","qpcr0654","qpcr0654.14",98210012,"1100",54.734667,11.0912,"plt03","Crassostrea gigas","Oct","MST0110",NA,"Unknown","Magallana","gigas","2018","fall","MST0110_2018-10-10","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0110_2018-10-10_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.734667,11.0912,"MST0110_2018-10-10","2018-10-10"
"87","87","qpcr0654","qpcr0654.15",91320001,"420",56.076167,8.224333,"plt03","Crassostrea gigas","Sep","MST0243",NA,"Unknown","Magallana","gigas","2018","fall","MST0243_2018-09-04","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0243_2018-09-04_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.076167,8.224333,"MST0243_2018-09-04","2018-09-04"
"88","88","qpcr0654","qpcr0654.16",91500007,"1200",55.337583,8.350617,"plt03","Crassostrea gigas","Aug","MST0128",NA,"Unknown","Magallana","gigas","2018","fall","MST0128_2018-08-07","0","0","3","0","'0/0/3/0'","Crassostrea gigas.qpcr0654..","MST0128_2018-08-07_Crassostrea gigas_qpcr0654","TRUE","TRUE",2018,TRUE,1,"2nd","2018, 2nd halvår","2018, jul - nov",55.337583,8.350617,"MST0128_2018-08-07","2018-08-07"
"99","99","qpcr0654","qpcr0654.9",99000052,"1500",55.000833,13.296167,"plt03","Crassostrea gigas","Aug","MST0235",NA,"Unknown","Magallana","gigas","2018","fall","MST0235_2018-08-31","0","3","0","0","'3/0/0/0'","Crassostrea gigas.qpcr0654..","MST0235_2018-08-31_Crassostrea gigas_qpcr0654","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.000833,13.296167,"MST0235_2018-08-31","2018-08-31"
"101","101","qpcr0655","qpcr0655.10",93000001,"1100",56.132217,11.157867,"plt01","Karenia mikimotoi","Aug","MST0012",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0012_2017-08-29","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0012_2017-08-29_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",56.132217,11.157867,"MST0012_2017-08-29","2017-08-29"
"102","102","qpcr0655","qpcr0655.11",93740007,"710",56.622167,9.075833,"plt01","Karenia mikimotoi","Sep","MST0019",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0019_2017-09-12","3","0","0","0","'0/0/0/3'","Karenia mikimotoi.qpcr0655..","MST0019_2017-09-12_Karenia mikimotoi_qpcr0655","TRUE","TRUE",2017,TRUE,1,"2nd","2017, 2nd halvår","2017, jul - nov",56.622167,9.075833,"MST0019_2017-09-12","2017-09-12"
"103","103","qpcr0655","qpcr0655.12",95600002,"1400",54.997667,10.160333,"plt01","Karenia mikimotoi","Sep","MST0029",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0029_2017-09-25","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0029_2017-09-25_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",54.997667,10.160333,"MST0029_2017-09-25","2017-09-25"
"104","104","qpcr0655","qpcr0655.13",94300001,"800",55.674383,10.090417,"plt01","Karenia mikimotoi","Sep","MST0032",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0032_2017-09-20","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0032_2017-09-20_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.674383,10.090417,"MST0032_2017-09-20","2017-09-20"
"105","105","qpcr0655","qpcr0655.14",99000049,"1450",55.25,55.250017,"plt01","Karenia mikimotoi","Oct","MST0041",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0041_2017-10-19","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0041_2017-10-19_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.25,55.250017,"MST0041_2017-10-19","2017-10-19"
"106","106","qpcr0655","qpcr0655.15",97200002,"1500",55.8623,12.750267,"plt01","Karenia mikimotoi","Sep","MST0046",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0046_2017-09-18","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0046_2017-09-18_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.8623,12.750267,"MST0046_2017-09-18","2017-09-18"
"107","107","qpcr0655","qpcr0655.16",94230001,"1100",55.4678333333333,10.5169333333333,"plt01","Karenia mikimotoi","Oct","MST0048",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0048_2017-10-09","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0048_2017-10-09_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.4678333333333,10.5169333333333,"MST0048_2017-10-09","2017-10-09"
"108","108","qpcr0655","qpcr0655.17",93770056,"400",56.600833,8.414833,"plt01","Karenia mikimotoi","Apr","MST0050",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0050_2018-04-25","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0050_2018-04-25_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.600833,8.414833,"MST0050_2018-04-25","2018-04-25"
"109","109","qpcr0655","qpcr0655.18",96510125,"1200",55.027358,10.377598,"plt01","Karenia mikimotoi","Apr","MST0055",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0055_2018-04-24","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0055_2018-04-24_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.027358,10.377598,"MST0055_2018-04-24","2018-04-24"
"110","110","qpcr0655","qpcr0655.19",93500119,"1100",56.625617,10.590433,"plt01","Karenia mikimotoi","Apr","MST0064",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0064_2018-04-16","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0064_2018-04-16_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.625617,10.590433,"MST0064_2018-04-16","2018-04-16"
"112","112","qpcr0655","qpcr0655.20",95700008,"1000",54.842127,9.819387,"plt01","Karenia mikimotoi","Mar","MST0067",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0067_2018-03-21","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0067_2018-03-21_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",54.842127,9.819387,"MST0067_2018-03-21","2018-03-21"
"113","113","qpcr0655","qpcr0655.21",95220322,"1500",55.139,11.515833,"plt01","Karenia mikimotoi","Apr","MST0097",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0097_2018-04-18","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0097_2018-04-18_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.139,11.515833,"MST0097_2018-04-18","2018-04-18"
"114","114","qpcr0655","qpcr0655.22",91320001,"1150",56.076167,8.224333,"plt01","Karenia mikimotoi","Sep","MST0118",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0118_2017-09-19","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0118_2017-09-19_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",56.076167,8.224333,"MST0118_2017-09-19","2017-09-19"
"115","115","qpcr0655","qpcr0655.23",91500007,"1450",55.3375,8.350667,"plt01","Karenia mikimotoi","Sep","MST0121",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0121_2017-09-05","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0121_2017-09-05_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",55.3375,8.350667,"MST0121_2017-09-05","2017-09-05"
"116","116","qpcr0655","qpcr0655.24",92200001,"1350",57.607833,9.915333,"plt01","Karenia mikimotoi","Oct","MST0131",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0131_2017-10-10","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0131_2017-10-10_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",57.607833,9.915333,"MST0131_2017-10-10","2017-10-10"
"117","117","qpcr0655","qpcr0655.25",93000005,"1800",56.856667,10.791667,"plt01","Karenia mikimotoi","Jun","MST0071",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0071_2018-06-11","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0071_2018-06-11_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.856667,10.791667,"MST0071_2018-06-11","2018-06-11"
"118","118","qpcr0655","qpcr0655.26",93610032,"1610",56.659,9.973333,"plt01","Karenia mikimotoi","Jun","MST0074",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0074_2018-06-11","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0074_2018-06-11_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.659,9.973333,"MST0074_2018-06-11","2018-06-11"
"119","119","qpcr0655","qpcr0655.27",93730002,"1100",56.956667,9.062333,"plt01","Karenia mikimotoi","Jun","MST0076",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0076_2018-06-06","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0076_2018-06-06_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.956667,9.062333,"MST0076_2018-06-06","2018-06-06"
"120","120","qpcr0655","qpcr0655.28",93740007,"500",56.620833,9.074833,"plt01","Karenia mikimotoi","Jun","MST0088",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0088_2018-06-07","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0088_2018-06-07_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.620833,9.074833,"MST0088_2018-06-07","2018-06-07"
"121","121","qpcr0655","qpcr0655.29",93920064,"1600",57.540783,10.479267,"plt01","Karenia mikimotoi","Jun","MST0132",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0132_2018-06-27","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0132_2018-06-27_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",57.540783,10.479267,"MST0132_2018-06-27","2018-06-27"
"123","123","qpcr0655","qpcr0655.30",93220011,"1500",55.713,12.066667,"plt01","Karenia mikimotoi","Aug","MST0141",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0141_2018-08-16","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0141_2018-08-16_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.713,12.066667,"MST0141_2018-08-16","2018-08-16"
"124","124","qpcr0655","qpcr0655.31",94230001,"900",55.478233,10.518233,"plt01","Karenia mikimotoi","Jun","MST0152",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0152_2018-06-04","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0152_2018-06-04_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.478233,10.518233,"MST0152_2018-06-04","2018-06-04"
"125","125","qpcr0655","qpcr0655.32",93740007,"900",56.620833,9.075833,"plt01","Karenia mikimotoi","Aug","MST0220",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0220_2018-08-30","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0220_2018-08-30_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.620833,9.075833,"MST0220_2018-08-30","2018-08-30"
"131","131","qpcr0655","qpcr0655.9",99000052,"1500",54.999617,13.299867,"plt01","Karenia mikimotoi","Aug","MST0003",NA,"Unknown","Karenia","mikimotoi","2017","fall","MST0003_2017-08-30","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0655..","MST0003_2017-08-30_Karenia mikimotoi_qpcr0655","FALSE","FALSE",2017,FALSE,0,"2nd","2017, 2nd halvår","2017, jul - nov",54.999617,13.299867,"MST0003_2017-08-30","2017-08-30"
"133","133","qpcr0656","qpcr0656.10",93730002,"700",56.954,9.062333,"plt02","Karenia mikimotoi","Aug","MST0227",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0227_2018-08-29","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0227_2018-08-29_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",56.954,9.062333,"MST0227_2018-08-29","2018-08-29"
"134","134","qpcr0656","qpcr0656.11",97230016,"1600",55.968167,12.566,"plt02","Karenia mikimotoi","Jun","MST0230",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0230_2018-06-27","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0230_2018-06-27_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.968167,12.566,"MST0230_2018-06-27","2018-06-27"
"135","135","qpcr0656","qpcr0656.12",95600002,"1300",54.9975,10.160833,"plt02","Karenia mikimotoi","Aug","MST0231",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0231_2018-08-17","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0231_2018-08-17_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.9975,10.160833,"MST0231_2018-08-17","2018-08-17"
"136","136","qpcr0656","qpcr0656.13",95600002,"1500",54.997398,10.161378,"plt02","Karenia mikimotoi","Aug","MST0244",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0244_2018-08-28","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0244_2018-08-28_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",54.997398,10.161378,"MST0244_2018-08-28","2018-08-28"
"137","137","qpcr0656","qpcr0656.14",94300001,"1600",55.674047,10.090607,"plt02","Karenia mikimotoi","Aug","MST0257",NA,"Unknown","Karenia","mikimotoi","2018","fall","MST0257_2018-08-23","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0257_2018-08-23_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"2nd","2018, 2nd halvår","2018, jul - nov",55.674047,10.090607,"MST0257_2018-08-23","2018-08-23"
"138","138","qpcr0656","qpcr0656.15",93220011,"1500",55.713,12.066667,"plt02","Karenia mikimotoi","Jun","MST0280",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0280_2018-06-27","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0280_2018-06-27_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.713,12.066667,"MST0280_2018-06-27","2018-06-27"
"139","139","qpcr0656","qpcr0656.16",99000052,"1500",55.015833,13.296667,"plt02","Karenia mikimotoi","May","MST0047",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0047_2018-05-23","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0047_2018-05-23_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.015833,13.296667,"MST0047_2018-05-23","2018-05-23"
"140","140","qpcr0656","qpcr0656.17",95130028,"950",55.703333,9.668333,"plt02","Karenia mikimotoi","Apr","MST0059",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0059_2018-04-05","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0059_2018-04-05_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.703333,9.668333,"MST0059_2018-04-05","2018-04-05"
"141","141","qpcr0656","qpcr0656.18",94510035,"1100",56.183983,10.59145,"plt02","Karenia mikimotoi","May","MST0061",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0061_2018-05-28","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0061_2018-05-28_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.183983,10.59145,"MST0061_2018-05-28","2018-05-28"
"142","142","qpcr0656","qpcr0656.19",96700057,"1750",55.440283,10.803883,"plt02","Karenia mikimotoi","May","MST0063",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0063_2018-05-03","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0063_2018-05-03_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",55.440283,10.803883,"MST0063_2018-05-03","2018-05-03"
"144","144","qpcr0656","qpcr0656.20",94400007,"1500",56.15487,10.318345,"plt02","Karenia mikimotoi","May","MST0070",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0070_2018-05-15","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0070_2018-05-15_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.15487,10.318345,"MST0070_2018-05-15","2018-05-15"
"145","145","qpcr0656","qpcr0656.21",93000001,"1500",56.131333,11.157833,"plt02","Karenia mikimotoi","May","MST0092",NA,"Unknown","Karenia","mikimotoi","2018","spri","MST0092_2018-05-15","0","3","0","0","'3/0/0/0'","Karenia mikimotoi.qpcr0656..","MST0092_2018-05-15_Karenia mikimotoi_qpcr0656","FALSE","FALSE",2018,FALSE,0,"1st","2018, 1st halvår","2018, jan - jun",56.131333,11.157833,"MST0092_2018-05-15","2018-05-15"
