"","qpcrno","qpcr.rplno","lokalitet_vanda","volfilt_mL","declat","declon","plateno","Lat_Species","mnt","smpltp","smplNoSTEX","welltp","Genus","species","yea","ssn","MST.n_Dinds","aboveLOQ","NoCt","AbLOD_BeLOQ","belowLOD","freq_repl_eval","gen_specnm.qpcrno.pltn.MSTno.mnt"
"105","qpcr0655","qpcr0655.14",99000049,1450,55.25,55.250017,"plt01","Karenia mikimotoi","Oct","MST0041",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0041_2017-10-19",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"106","qpcr0655","qpcr0655.15",97200002,1500,55.8623,12.750267,"plt01","Karenia mikimotoi","Sep","MST0046",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0046_2017-09-18",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"107","qpcr0655","qpcr0655.16",94230001,1100,55.4678333333333,10.5169333333333,"plt01","Karenia mikimotoi","Oct","MST0048",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0048_2017-10-09",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"108","qpcr0655","qpcr0655.17",93770056,400,56.600833,8.414833,"plt01","Karenia mikimotoi","Apr","MST0050",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0050_2018-04-25",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"109","qpcr0655","qpcr0655.18",96510125,1200,55.027358,10.377598,"plt01","Karenia mikimotoi","Apr","MST0055",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0055_2018-04-24",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"110","qpcr0655","qpcr0655.19",93500119,1100,56.625617,10.590433,"plt01","Karenia mikimotoi","Apr","MST0064",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0064_2018-04-16",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"111","qpcr0655","qpcr0655.2",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E5",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0655.."
"112","qpcr0655","qpcr0655.20",95700008,1000,54.842127,9.819387,"plt01","Karenia mikimotoi","Mar","MST0067",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0067_2018-03-21",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"113","qpcr0655","qpcr0655.21",95220322,1500,55.139,11.515833,"plt01","Karenia mikimotoi","Apr","MST0097",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0097_2018-04-18",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"114","qpcr0655","qpcr0655.22",91320001,1150,56.076167,8.224333,"plt01","Karenia mikimotoi","Sep","MST0118",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0118_2017-09-19",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"115","qpcr0655","qpcr0655.23",91500007,1450,55.3375,8.350667,"plt01","Karenia mikimotoi","Sep","MST0121",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0121_2017-09-05",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"116","qpcr0655","qpcr0655.24",92200001,1350,57.607833,9.915333,"plt01","Karenia mikimotoi","Oct","MST0131",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0131_2017-10-10",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"117","qpcr0655","qpcr0655.25",93000005,1800,56.856667,10.791667,"plt01","Karenia mikimotoi","Jun","MST0071",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0071_2018-06-11",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"118","qpcr0655","qpcr0655.26",93610032,1610,56.659,9.973333,"plt01","Karenia mikimotoi","Jun","MST0074",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0074_2018-06-11",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"119","qpcr0655","qpcr0655.27",93730002,1100,56.956667,9.062333,"plt01","Karenia mikimotoi","Jun","MST0076",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0076_2018-06-06",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"120","qpcr0655","qpcr0655.28",93740007,500,56.620833,9.074833,"plt01","Karenia mikimotoi","Jun","MST0088",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0088_2018-06-07",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"121","qpcr0655","qpcr0655.29",93920064,1600,57.540783,10.479267,"plt01","Karenia mikimotoi","Jun","MST0132",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0132_2018-06-27",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"122","qpcr0655","qpcr0655.3",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E4",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0655.."
"123","qpcr0655","qpcr0655.30",93220011,1500,55.713,12.066667,"plt01","Karenia mikimotoi","Aug","MST0141",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0141_2018-08-16",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"124","qpcr0655","qpcr0655.31",94230001,900,55.478233,10.518233,"plt01","Karenia mikimotoi","Jun","MST0152",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0152_2018-06-04",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"125","qpcr0655","qpcr0655.32",93740007,900,56.620833,9.075833,"plt01","Karenia mikimotoi","Aug","MST0220",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0220_2018-08-30",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"126","qpcr0655","qpcr0655.4",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E3",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0655.."
"127","qpcr0655","qpcr0655.5",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E2",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0655.."
"128","qpcr0655","qpcr0655.6",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E1",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0655.."
"129","qpcr0655","qpcr0655.7",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1E0",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Karenia mikimotoi.qpcr0655.."
"130","qpcr0655","qpcr0655.8",NA,NA,NA,NA,"plt01","Karenia mikimotoi",NA,"std1ENTC",NA,"NTC","Karenia","mikimotoi",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"131","qpcr0655","qpcr0655.9",99000052,1500,54.999617,13.299867,"plt01","Karenia mikimotoi","Aug","MST0003",NA,"Unknown","Karenia","mikimotoi",2017,"fall","MST0003_2017-08-30",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0655.."
"132","qpcr0656","qpcr0656.1",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E6",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"133","qpcr0656","qpcr0656.10",93730002,700,56.954,9.062333,"plt02","Karenia mikimotoi","Aug","MST0227",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0227_2018-08-29",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"134","qpcr0656","qpcr0656.11",97230016,1600,55.968167,12.566,"plt02","Karenia mikimotoi","Jun","MST0230",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0230_2018-06-27",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"135","qpcr0656","qpcr0656.12",95600002,1300,54.9975,10.160833,"plt02","Karenia mikimotoi","Aug","MST0231",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0231_2018-08-17",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"136","qpcr0656","qpcr0656.13",95600002,1500,54.997398,10.161378,"plt02","Karenia mikimotoi","Aug","MST0244",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0244_2018-08-28",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"137","qpcr0656","qpcr0656.14",94300001,1600,55.674047,10.090607,"plt02","Karenia mikimotoi","Aug","MST0257",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0257_2018-08-23",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"138","qpcr0656","qpcr0656.15",93220011,1500,55.713,12.066667,"plt02","Karenia mikimotoi","Jun","MST0280",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0280_2018-06-27",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"139","qpcr0656","qpcr0656.16",99000052,1500,55.015833,13.296667,"plt02","Karenia mikimotoi","May","MST0047",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0047_2018-05-23",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"140","qpcr0656","qpcr0656.17",95130028,950,55.703333,9.668333,"plt02","Karenia mikimotoi","Apr","MST0059",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0059_2018-04-05",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"141","qpcr0656","qpcr0656.18",94510035,1100,56.183983,10.59145,"plt02","Karenia mikimotoi","May","MST0061",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0061_2018-05-28",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"142","qpcr0656","qpcr0656.19",96700057,1750,55.440283,10.803883,"plt02","Karenia mikimotoi","May","MST0063",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0063_2018-05-03",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"143","qpcr0656","qpcr0656.2",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E5",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"144","qpcr0656","qpcr0656.20",94400007,1500,56.15487,10.318345,"plt02","Karenia mikimotoi","May","MST0070",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0070_2018-05-15",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"145","qpcr0656","qpcr0656.21",93000001,1500,56.131333,11.157833,"plt02","Karenia mikimotoi","May","MST0092",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0092_2018-05-15",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"146","qpcr0656","qpcr0656.22",97200002,1500,55.865833,12.749167,"plt02","Karenia mikimotoi","May","MST0100",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0100_2018-05-14",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"147","qpcr0656","qpcr0656.23",96220363,1400,55.161633,11.65835,"plt02","Karenia mikimotoi","Jul","MST0107",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0107_2018-07-06",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"148","qpcr0656","qpcr0656.24",91320001,600,56.076167,8.224333,"plt02","Karenia mikimotoi","May","MST0115",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0115_2018-05-15",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"149","qpcr0656","qpcr0656.25",91650035,300,55.0933,8.56825,"plt02","Karenia mikimotoi","May","MST0126",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0126_2018-05-25",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"150","qpcr0656","qpcr0656.26",99000049,1200,55.25,15.983333,"plt02","Karenia mikimotoi","May","MST0223",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0223_2018-05-29",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"151","qpcr0656","qpcr0656.27",94300001,NA,55.67411,10.09041,"plt02","Karenia mikimotoi","May","MST0229",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0229_2018-05-16",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"152","qpcr0656","qpcr0656.28",93210013,1500,55.8675,11.787833,"plt02","Karenia mikimotoi","Apr","MST0284",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0284_2018-04-03",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"153","qpcr0656","qpcr0656.29",91500007,1500,55.33885,8.349417,"plt02","Karenia mikimotoi","May","MST0286",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0286_2018-05-15",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"154","qpcr0656","qpcr0656.3",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E4",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"155","qpcr0656","qpcr0656.30",94300001,1600,56.131667,11.156667,"plt02","Karenia mikimotoi","Sep","MST0218",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0218_2018-09-19",0,2,0,1,"'2/1/0/0'","Karenia mikimotoi.qpcr0656.."
"156","qpcr0656","qpcr0656.31",94230001,1100,55.478275,10.51792,"plt02","Karenia mikimotoi","Sep","MST0237",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0237_2018-09-10",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"157","qpcr0656","qpcr0656.32",94400007,1600,56.154495,10.319002,"plt02","Karenia mikimotoi","Sep","MST0211",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0211_2018-09-25",0,2,0,1,"'2/1/0/0'","Karenia mikimotoi.qpcr0656.."
"158","qpcr0656","qpcr0656.4",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E3",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"159","qpcr0656","qpcr0656.5",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E2",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"160","qpcr0656","qpcr0656.6",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E1",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0656.."
"161","qpcr0656","qpcr0656.7",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1E0",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Karenia mikimotoi.qpcr0656.."
"162","qpcr0656","qpcr0656.8",NA,NA,NA,NA,"plt02","Karenia mikimotoi",NA,"std1ENTC",NA,"NTC","Karenia","mikimotoi",NA,NA,NA,0,2,0,1,"'2/1/0/0'","Karenia mikimotoi.qpcr0656.."
"163","qpcr0656","qpcr0656.9",97200002,1300,55.865833,12.749167,"plt02","Karenia mikimotoi","Aug","MST0221",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0221_2018-08-29",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0656.."
"164","qpcr0657","qpcr0657.1",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E6",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"165","qpcr0657","qpcr0657.10",93000005,1500,56.856667,10.791667,"plt03","Karenia mikimotoi","Sep","MST0197",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0197_2018-09-03",0,0,0,3,"'0/3/0/0'","Karenia mikimotoi.qpcr0657.."
"166","qpcr0657","qpcr0657.11",99210007,1100,54.740283,12.099767,"plt03","Karenia mikimotoi","Sep","MST0109",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0109_2018-09-25",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"167","qpcr0657","qpcr0657.12",99000049,1500,55.25,15.983333,"plt03","Karenia mikimotoi","Sep","MST0242",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0242_2018-09-18",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"168","qpcr0657","qpcr0657.13",93610032,1500,56.662733,9.974033,"plt03","Karenia mikimotoi","Sep","MST0194",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0194_2018-09-04",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"169","qpcr0657","qpcr0657.14",98210012,1100,54.734667,11.0912,"plt03","Karenia mikimotoi","Oct","MST0110",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0110_2018-10-10",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"170","qpcr0657","qpcr0657.15",91320001,420,56.076167,8.224333,"plt03","Karenia mikimotoi","Sep","MST0243",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0243_2018-09-04",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"171","qpcr0657","qpcr0657.16",91500007,1200,55.337583,8.350617,"plt03","Karenia mikimotoi","Aug","MST0128",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0128_2018-08-07",0,2,0,1,"'2/1/0/0'","Karenia mikimotoi.qpcr0657.."
"172","qpcr0657","qpcr0657.17",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"MSTEX02","MSTEX02","Unknown","Karenia","mikimotoi",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"173","qpcr0657","qpcr0657.18",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"MSTEX03","MSTEX03","Unknown","Karenia","mikimotoi",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"174","qpcr0657","qpcr0657.19",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"MSTEX04","MSTEX04","Unknown","Karenia","mikimotoi",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"175","qpcr0657","qpcr0657.2",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E5",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"176","qpcr0657","qpcr0657.20",95600002,1525,54.997777,10.160775,"plt03","Karenia mikimotoi","May","MST0080",NA,"Unknown","Karenia","mikimotoi",2018,"spri","MST0080_2018-05-14",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"177","qpcr0657","qpcr0657.3",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E4",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"178","qpcr0657","qpcr0657.4",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E3",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"179","qpcr0657","qpcr0657.5",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E2",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"180","qpcr0657","qpcr0657.6",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E1",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Karenia mikimotoi.qpcr0657.."
"181","qpcr0657","qpcr0657.7",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1E0",NA,"Standard","Karenia","mikimotoi",NA,NA,NA,0,0,0,3,"'0/3/0/0'","Karenia mikimotoi.qpcr0657.."
"182","qpcr0657","qpcr0657.8",NA,NA,NA,NA,"plt03","Karenia mikimotoi",NA,"std1ENTC",NA,"NTC","Karenia","mikimotoi",NA,NA,NA,0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"183","qpcr0657","qpcr0657.9",99000052,1500,55.000833,13.296167,"plt03","Karenia mikimotoi","Aug","MST0235",NA,"Unknown","Karenia","mikimotoi",2018,"fall","MST0235_2018-08-31",0,3,0,0,"'3/0/0/0'","Karenia mikimotoi.qpcr0657.."
"184","qpcr0662","qpcr0662.1",NA,NA,NA,NA,"plt01","Mnemiopsis leidyi",NA,"std1E6",NA,"Standard","Mnemiopsis","leidyi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"185","qpcr0662","qpcr0662.10",93000001,1100,56.132217,11.157867,"plt01","Mnemiopsis leidyi","Aug","MST0012",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0012_2017-08-29",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"186","qpcr0662","qpcr0662.11",93740007,710,56.622167,9.075833,"plt01","Mnemiopsis leidyi","Sep","MST0019",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0019_2017-09-12",3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"187","qpcr0662","qpcr0662.12",95600002,1400,54.997667,10.160333,"plt01","Mnemiopsis leidyi","Sep","MST0029",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0029_2017-09-25",3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"188","qpcr0662","qpcr0662.13",94300001,800,55.674383,10.090417,"plt01","Mnemiopsis leidyi","Sep","MST0032",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0032_2017-09-20",2,0,0,1,"'0/1/0/2'","Mnemiopsis leidyi.qpcr0662.."
"189","qpcr0662","qpcr0662.14",99000049,1450,55.25,55.250017,"plt01","Mnemiopsis leidyi","Oct","MST0041",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0041_2017-10-19",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"190","qpcr0662","qpcr0662.15",97200002,1500,55.8623,12.750267,"plt01","Mnemiopsis leidyi","Sep","MST0046",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0046_2017-09-18",0,2,0,1,"'2/1/0/0'","Mnemiopsis leidyi.qpcr0662.."
"191","qpcr0662","qpcr0662.16",94230001,1100,55.4678333333333,10.5169333333333,"plt01","Mnemiopsis leidyi","Oct","MST0048",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0048_2017-10-09",3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"192","qpcr0662","qpcr0662.17",93770056,400,56.600833,8.414833,"plt01","Mnemiopsis leidyi","Apr","MST0050",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0050_2018-04-25",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"193","qpcr0662","qpcr0662.18",96510125,1200,55.027358,10.377598,"plt01","Mnemiopsis leidyi","Apr","MST0055",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0055_2018-04-24",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"194","qpcr0662","qpcr0662.19",93500119,1100,56.625617,10.590433,"plt01","Mnemiopsis leidyi","Apr","MST0064",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0064_2018-04-16",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"195","qpcr0662","qpcr0662.2",NA,NA,NA,NA,"plt01","Mnemiopsis leidyi",NA,"std1E5",NA,"Standard","Mnemiopsis","leidyi",NA,NA,NA,3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"196","qpcr0662","qpcr0662.20",95700008,1000,54.842127,9.819387,"plt01","Mnemiopsis leidyi","Mar","MST0067",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0067_2018-03-21",0,0,0,3,"'0/3/0/0'","Mnemiopsis leidyi.qpcr0662.."
"197","qpcr0662","qpcr0662.21",95220322,1500,55.139,11.515833,"plt01","Mnemiopsis leidyi","Apr","MST0097",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0097_2018-04-18",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"198","qpcr0662","qpcr0662.22",91320001,1150,56.076167,8.224333,"plt01","Mnemiopsis leidyi","Sep","MST0118",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0118_2017-09-19",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"199","qpcr0662","qpcr0662.23",91500007,1450,55.3375,8.350667,"plt01","Mnemiopsis leidyi","Sep","MST0121",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0121_2017-09-05",2,1,0,0,"'1/0/0/2'","Mnemiopsis leidyi.qpcr0662.."
"200","qpcr0662","qpcr0662.24",92200001,1350,57.607833,9.915333,"plt01","Mnemiopsis leidyi","Oct","MST0131",NA,"Unknown","Mnemiopsis","leidyi",2017,"fall","MST0131_2017-10-10",3,0,0,0,"'0/0/0/3'","Mnemiopsis leidyi.qpcr0662.."
"201","qpcr0662","qpcr0662.25",93000005,1800,56.856667,10.791667,"plt01","Mnemiopsis leidyi","Jun","MST0071",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0071_2018-06-11",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"202","qpcr0662","qpcr0662.26",93610032,1610,56.659,9.973333,"plt01","Mnemiopsis leidyi","Jun","MST0074",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0074_2018-06-11",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"203","qpcr0662","qpcr0662.27",93730002,1100,56.956667,9.062333,"plt01","Mnemiopsis leidyi","Jun","MST0076",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0076_2018-06-06",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"204","qpcr0662","qpcr0662.28",93740007,500,56.620833,9.074833,"plt01","Mnemiopsis leidyi","Jun","MST0088",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0088_2018-06-07",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
"205","qpcr0662","qpcr0662.29",93920064,1600,57.540783,10.479267,"plt01","Mnemiopsis leidyi","Jun","MST0132",NA,"Unknown","Mnemiopsis","leidyi",2018,"spri","MST0132_2018-06-27",0,3,0,0,"'3/0/0/0'","Mnemiopsis leidyi.qpcr0662.."
